BusNum,Lat,Lon,AreaNum,SubName,BusName,AreaName,Vnom
130226,32.5943,-96.8522,5,DESOTO 12,DESOTO 12 1,North Central,69
111127,29.6358,-94.5697,7,ANAHUAC 3,ANAHUAC 3 1,Coast,69
130151,32.8734,-96.8524,5,ADDISON 3,ADDISON 3 1,North Central,69
140198,30.2812,-97.8593,6,AUSTIN 48,AUSTIN 48 1,South Central,69
120368,29.5274,-98.4995,6,SAN ANTONIO 39,SAN ANTONIO 39 1,South Central,69
111058,30.0203,-95.4398,7,SPRING 27,SPRING 27 2,Coast,69
111106,29.6971,-95.1736,7,PASADENA 3,PASADENA 3 2,Coast,69
140206,30.2113,-97.851,6,MANCHACA 4,MANCHACA 4 2,South Central,69
111024,29.8488,-94.7052,7,WALLISVILLE 3,WALLISVILLE 3 1,Coast,69
260165,33.1495,-97.1226,5,ARGYLE 4,ARGYLE 4 1,North Central,69
130060,32.742,-96.8527,5,DALLAS 9,DALLAS 9 1,North Central,69
110332,29.7131,-95.4398,7,BELLAIRE 15,BELLAIRE 15 2,Coast,69
170214,33.1469,-96.8367,5,FRISCO 4,FRISCO 4 1,North Central,69
170254,33.0942,-96.7846,5,PLANO 13,PLANO 13 1,North Central,69
170305,32.9919,-96.7168,5,RICHARDSON 20,RICHARDSON 20 1,North Central,69
110327,29.669,-95.4713,7,BELLAIRE 12,BELLAIRE 12 1,Coast,69
110652,29.5769,-95.5814,7,STAFFORD 4,STAFFORD 4 1,Coast,69
140245,30.5271,-97.8473,6,CEDAR PARK 18,CEDAR PARK 18 1,South Central,69
140261,30.4516,-97.3312,6,COUPLAND 2,COUPLAND 2 1,South Central,69
111104,29.6325,-95.2634,7,SOUTH HOUSTON 5,SOUTH HOUSTON 5 1,Coast,69
110275,29.911,-95.6344,7,CYPRESS 27,CYPRESS 27 1,Coast,69
111085,29.39,-94.9041,7,TEXAS CITY 2,TEXAS CITY 2 1,Coast,69
150177,32.4759,-97.3362,5,BURLESON 1,BURLESON 1 1,North Central,69
120215,29.2492,-98.3364,6,ELMENDORF 4,ELMENDORF 4 1,South Central,69
110463,29.5318,-95.1718,7,FRIENDSWOOD 3,FRIENDSWOOD 3 2,Coast,69
110752,30.0483,-95.0998,7,HUFFMAN 3,HUFFMAN 3 1,Coast,69
260148,32.8877,-97.1279,5,COLLEYVILLE 4,COLLEYVILLE 4 1,North Central,69
150326,32.9025,-97.1914,5,COLLEYVILLE 2,COLLEYVILLE 2 1,North Central,69
150320,32.9554,-97.1906,5,SOUTHLAKE 1,SOUTHLAKE 1 1,North Central,69
130238,32.5569,-96.8557,5,DESOTO 22,DESOTO 22 1,North Central,69
110582,29.7854,-95.6878,7,KATY 78,KATY 78 2,Coast,69
210255,31.2036,-97.3239,5,TROY 1,TROY 1 2,North Central,69
110294,30.1909,-95.2628,7,NEW CANEY 1,NEW CANEY 1 2,Coast,69
110610,29.6338,-95.5797,7,STAFFORD 2,STAFFORD 2 1,Coast,69
110923,29.5893,-95.464,7,FRESNO 6,FRESNO 6 1,Coast,69
110206,29.8997,-95.689,7,KATY 18,KATY 18 1,Coast,69
130278,32.8327,-96.8577,5,DALLAS 30,DALLAS 30 1,North Central,69
130208,32.5624,-96.8601,5,DESOTO 6,DESOTO 6 1,North Central,69
110318,29.744,-95.4347,7,BELLAIRE 4,BELLAIRE 4 2,Coast,69
110282,29.9038,-95.6889,7,KATY 68,KATY 68 1,Coast,69
110400,29.8206,-94.9885,7,HIGHLANDS 2,HIGHLANDS 2 1,Coast,69
170411,32.8927,-96.6872,5,GARLAND 72,GARLAND 72 1,North Central,69
110769,29.7452,-95.3729,7,HOUSTON 22,HOUSTON 22 1,Coast,69
130038,32.6973,-96.5881,5,BALCH SPRINGS 2,BALCH SPRINGS 2 2,North Central,69
111007,29.8321,-95.4766,7,BELLAIRE 35,BELLAIRE 35 2,Coast,69
170101,32.9733,-96.8638,5,ADDISON 14,ADDISON 14 2,North Central,69
170288,32.9192,-96.7255,5,RICHARDSON 12,RICHARDSON 12 1,North Central,69
210231,31.459,-97.3572,5,MC GREGOR 3,MC GREGOR 3 1,North Central,69
170407,32.8846,-96.683,5,GARLAND 69,GARLAND 69 1,North Central,69
120417,29.586,-98.2916,6,UNIVERSAL CITY 13,UNIVERSAL CITY 13 3,South Central,69
260134,32.4892,-97.1649,5,LILLIAN 4,LILLIAN 4 2,North Central,69
110900,29.2934,-94.8147,7,GALVESTON 5,GALVESTON 5 2,Coast,69
270134,29.874,-98.2867,6,CANYON LAKE 5,CANYON LAKE 5 2,South Central,69
111114,29.6969,-95.261,7,GALENA PARK 15,GALENA PARK 15 2,Coast,69
170136,33.2907,-96.7565,5,CELINA 2,CELINA 2 1,North Central,69
170199,33.1291,-96.5831,5,ALLEN 8,ALLEN 8 1,North Central,69
150205,32.7275,-97.3669,5,FORT WORTH 5,FORT WORTH 5 1,North Central,69
170273,32.9565,-96.759,5,RICHARDSON 3,RICHARDSON 3 1,North Central,69
130228,32.6035,-96.8646,5,DESOTO 13,DESOTO 13 2,North Central,69
170332,32.8431,-96.5829,5,SUNNYVALE 3,SUNNYVALE 3 2,North Central,69
110570,29.1865,-95.6976,7,WEST COLUMBIA 2,WEST COLUMBIA 2 1,Coast,69
110308,30.3289,-95.1671,7,SPLENDORA 5,SPLENDORA 5 1,Coast,69
110949,29.5828,-95.6974,7,SUGAR LAND 66,SUGAR LAND 66 1,Coast,69
130265,32.5805,-96.8686,5,DESOTO 33,DESOTO 33 1,North Central,69
150294,32.8722,-97.3699,5,KELLER 13,KELLER 13 2,North Central,69
120367,29.6585,-98.4543,6,BULVERDE 13,BULVERDE 13 1,South Central,69
170094,33.0205,-96.8669,5,CARROLLTON 10,CARROLLTON 10 1,North Central,69
120266,29.4797,-98.5202,6,SAN ANTONIO 11,SAN ANTONIO 11 1,South Central,69
210163,30.8655,-97.3751,5,HOLLAND 2,HOLLAND 2 1,North Central,69
170287,32.9831,-96.6781,5,RICHARDSON 11,RICHARDSON 11 1,North Central,69
150191,32.506,-97.3785,5,JOSHUA 5,JOSHUA 5 2,North Central,69
130091,32.727,-96.6775,5,BALCH SPRINGS 6,BALCH SPRINGS 6 2,North Central,69
170265,33.0701,-96.7466,5,PLANO 20,PLANO 20 1,North Central,69
110487,29.0568,-95.4294,7,CLUTE 2,CLUTE 2 1,Coast,69
110814,29.677,-95.8572,7,FULSHEAR 3,FULSHEAR 3 1,Coast,69
130084,32.7628,-96.6766,5,MESQUITE 4,MESQUITE 4 1,North Central,69
140144,30.4369,-97.8039,6,CEDAR PARK 8,CEDAR PARK 8 1,South Central,69
110853,29.8548,-95.4794,7,HOUSTON 46,HOUSTON 46 2,Coast,69
130279,32.7914,-96.7692,5,DALLAS 31,DALLAS 31 1,North Central,69
170385,32.8885,-96.5776,5,ROWLETT 10,ROWLETT 10 1,North Central,69
150207,32.7069,-97.3877,5,FORT WORTH 7,FORT WORTH 7 1,North Central,69
130257,32.6146,-96.8652,5,DESOTO 29,DESOTO 29 1,North Central,69
111162,29.7355,-95.5761,7,STAFFORD 22,STAFFORD 22 1,Coast,69
130070,32.7142,-96.8708,5,DUNCANVILLE 8,DUNCANVILLE 8 1,North Central,69
210135,31.575,-97.1409,5,WACO 6,WACO 6 1,North Central,69
120218,29.2006,-98.4907,6,ELMENDORF 6,ELMENDORF 6 1,South Central,69
111010,29.8011,-95.4872,7,BELLAIRE 38,BELLAIRE 38 1,Coast,69
170369,32.8601,-96.5723,5,ROWLETT 9,ROWLETT 9 1,North Central,69
120424,29.5191,-98.2006,6,CIBOLO 3,CIBOLO 3 1,South Central,69
130061,32.6965,-96.8728,5,DUNCANVILLE 5,DUNCANVILLE 5 1,North Central,69
110356,30.3176,-95.4891,7,CONROE 3,CONROE 3 1,Coast,69
111149,29.6804,-95.6159,7,SUGAR LAND 67,SUGAR LAND 67 1,Coast,69
170143,33.2516,-96.8732,5,PROSPER 7,PROSPER 7 1,North Central,69
110693,29.8285,-95.4196,7,HOUSTON 8,HOUSTON 8 1,Coast,69
110166,29.9407,-95.2604,7,HUMBLE 2,HUMBLE 2 2,Coast,69
110233,29.934,-95.7059,7,CYPRESS 16,CYPRESS 16 1,Coast,69
111054,29.9859,-95.4194,7,SPRING 25,SPRING 25 2,Coast,69
210266,31.2231,-97.392,5,MOODY 5,MOODY 5 1,North Central,69
130049,32.8081,-96.8765,5,DALLAS 3,DALLAS 3 1,North Central,69
170404,32.8942,-96.6705,5,GARLAND 66,GARLAND 66 1,North Central,69
270183,29.6096,-98.1856,6,CIBOLO 9,CIBOLO 9 1,South Central,69
111039,29.9673,-95.6561,7,CYPRESS 47,CYPRESS 47 1,Coast,69
150306,32.7474,-97.4163,5,NAVAL AIR STATION_ JRB 11,NAVAL AIR STATION_ JRB 11 1,North Central,69
120264,29.4248,-98.5138,6,SAN ANTONIO 9,SAN ANTONIO 9 1,South Central,69
140268,30.5772,-97.4202,6,TAYLOR 4,TAYLOR 4 3,South Central,69
110683,29.6415,-95.6135,7,SUGAR LAND 59,SUGAR LAND 59 1,Coast,69
110493,29.025,-95.4167,7,CLUTE 4,CLUTE 4 2,Coast,69
110567,29.0442,-95.5734,7,BRAZORIA 4,BRAZORIA 4 2,Coast,69
110464,29.6108,-95.2581,7,PEARLAND 1,PEARLAND 1 1,Coast,69
110214,29.8436,-95.7073,7,KATY 22,KATY 22 1,Coast,69
130054,32.7735,-96.88,5,DALLAS 6,DALLAS 6 2,North Central,69
110377,30.2374,-95.4965,7,CONROE 11,CONROE 11 1,Coast,69
110485,28.9711,-95.3739,7,CLUTE 1,CLUTE 1 2,Coast,69
210218,31.4421,-97.4096,5,MC GREGOR 2,MC GREGOR 2 2,North Central,69
210219,31.6184,-97.4192,5,CRAWFORD 2,CRAWFORD 2 1,North Central,69
170213,33.0906,-96.8695,5,THE COLONY 4,THE COLONY 4 1,North Central,69
130056,32.7486,-96.8727,5,DALLAS 7,DALLAS 7 1,North Central,69
170207,33.0273,-96.6711,5,PLANO 4,PLANO 4 2,North Central,69
110491,28.7928,-95.5733,7,BRAZORIA 1,BRAZORIA 1 1,Coast,69
170263,33.0509,-96.7892,5,PLANO 18,PLANO 18 1,North Central,69
110514,29.9989,-95.4873,7,SPRING 1,SPRING 1 2,Coast,69
110254,29.8554,-95.6526,7,KATY 51,KATY 51 1,Coast,69
110905,29.6455,-95.4999,7,BELLAIRE 21,BELLAIRE 21 2,Coast,69
130209,32.6222,-96.7774,5,LANCASTER 7,LANCASTER 7 1,North Central,69
170387,32.849,-96.5721,5,ROWLETT 12,ROWLETT 12 1,North Central,69
150217,32.7468,-97.3898,5,NAVAL AIR STATION_ JRB 2,NAVAL AIR STATION_ JRB 2 1,North Central,69
130222,32.6329,-96.7894,5,LANCASTER 15,LANCASTER 15 1,North Central,69
120265,29.4363,-98.5638,6,SAN ANTONIO 10,SAN ANTONIO 10 1,South Central,69
110721,29.2466,-95.3363,7,DANBURY 2,DANBURY 2 1,Coast,69
110647,29.6127,-95.5757,7,STAFFORD 3,STAFFORD 3 1,Coast,69
111056,30.0638,-95.4164,7,SPRING 26,SPRING 26 2,Coast,69
110304,30.1804,-95.2042,7,NEW CANEY 2,NEW CANEY 2 1,Coast,69
150287,32.7963,-97.3893,5,NAVAL AIR STATION_ JRB 3,NAVAL AIR STATION_ JRB 3 2,North Central,69
110240,29.8838,-95.7002,7,KATY 37,KATY 37 1,Coast,69
110965,30.13,-95.709,7,PINEHURST 3,PINEHURST 3 1,Coast,69
111015,29.8558,-95.5727,7,KATY 85,KATY 85 2,Coast,69
111155,29.7402,-95.5762,7,STAFFORD 19,STAFFORD 19 2,Coast,69
150348,32.6093,-97.3843,5,CROWLEY 11,CROWLEY 11 1,North Central,69
170236,33.2702,-96.5646,5,MELISSA 3,MELISSA 3 2,North Central,69
130201,32.6091,-96.7667,5,LANCASTER 3,LANCASTER 3 1,North Central,69
110186,29.8625,-95.7007,7,KATY 7,KATY 7 1,Coast,69
170426,32.8945,-96.6768,5,GARLAND 87,GARLAND 87 1,North Central,69
110744,29.995,-95.2578,7,HUMBLE 9,HUMBLE 9 3,Coast,69
130302,32.8593,-96.765,5,DALLAS 46,DALLAS 46 1,North Central,69
150201,32.7497,-97.3699,5,FORT WORTH 2,FORT WORTH 2 2,North Central,69
120414,29.3325,-98.5221,6,LACKLAND A F B 19,LACKLAND A F B 19 1,South Central,69
150319,32.7132,-97.4437,5,NAVAL AIR STATION_ JRB 17,NAVAL AIR STATION_ JRB 17 1,North Central,69
120299,29.8928,-98.4586,6,SPRING BRANCH 4,SPRING BRANCH 4 1,South Central,69
110682,29.6415,-95.5764,7,STAFFORD 10,STAFFORD 10 1,Coast,69
150135,33.2758,-97.3682,5,KRUM 5,KRUM 5 1,North Central,69
110250,29.8386,-95.7009,7,KATY 47,KATY 47 1,Coast,69
110590,30.0479,-95.8814,7,HOCKLEY 3,HOCKLEY 3 1,Coast,69
170389,32.8377,-96.5643,5,SUNNYVALE 4,SUNNYVALE 4 1,North Central,69
110608,29.6348,-95.6213,7,SUGAR LAND 4,SUGAR LAND 4 1,Coast,69
140210,30.1957,-97.7906,6,AUSTIN 52,AUSTIN 52 1,South Central,69
150206,32.7053,-97.3653,5,FORT WORTH 6,FORT WORTH 6 1,North Central,69
210222,31.5523,-97.367,5,CRAWFORD 4,CRAWFORD 4 1,North Central,69
120429,29.5666,-98.2712,6,SCHERTZ 2,SCHERTZ 2 1,South Central,69
260171,32.7779,-97.0764,5,GRAND PRAIRIE 21,GRAND PRAIRIE 21 1,North Central,69
150197,32.5557,-97.3566,5,BURLESON 6,BURLESON 6 1,North Central,69
140200,30.1969,-97.8189,6,MANCHACA 3,MANCHACA 3 2,South Central,69
150169,32.2383,-97.3587,5,RIO VISTA 3,RIO VISTA 3 2,North Central,69
110269,29.8905,-95.6114,7,CYPRESS 25,CYPRESS 25 1,Coast,69
110962,30.0996,-95.6438,7,TOMBALL 23,TOMBALL 23 2,Coast,69
130229,32.6054,-96.8623,5,DESOTO 14,DESOTO 14 1,North Central,69
120348,29.3129,-98.2904,6,ADKINS 5,ADKINS 5 1,South Central,69
130237,32.5564,-96.8813,5,DESOTO 21,DESOTO 21 1,North Central,69
130256,32.6228,-96.7956,5,LANCASTER 24,LANCASTER 24 1,North Central,69
110423,29.8154,-95.17,7,CHANNELVIEW 8,CHANNELVIEW 8 1,Coast,69
120410,29.3134,-98.475,6,ELMENDORF 10,ELMENDORF 10 1,South Central,69
110938,29.5412,-95.7103,7,SUGAR LAND 65,SUGAR LAND 65 2,Coast,69
130150,32.9244,-96.8636,5,ADDISON 2,ADDISON 2 1,North Central,69
170394,32.8385,-96.5886,5,SUNNYVALE 5,SUNNYVALE 5 1,North Central,69
210256,31.0896,-97.3492,5,TEMPLE 1,TEMPLE 1 1,North Central,69
260183,32.7544,-97.0588,5,GRAND PRAIRIE 24,GRAND PRAIRIE 24 1,North Central,69
110247,29.87,-95.689,7,KATY 44,KATY 44 1,Coast,69
110276,29.8573,-95.6904,7,KATY 65,KATY 65 1,Coast,69
170181,32.9773,-96.5891,5,SACHSE 4,SACHSE 4 2,North Central,69
111025,29.856,-94.5953,7,HANKAMER 1,HANKAMER 1 1,Coast,69
111136,29.5349,-95.4744,7,FRESNO 9,FRESNO 9 2,Coast,69
150298,32.8282,-97.3448,5,FORT WORTH 19,FORT WORTH 19 2,North Central,69
130071,32.7483,-96.8568,5,DALLAS 13,DALLAS 13 1,North Central,69
210261,31.1108,-97.4254,5,BELTON 4,BELTON 4 1,North Central,69
130069,32.7324,-96.8815,5,DUNCANVILLE 7,DUNCANVILLE 7 2,North Central,69
170176,32.9473,-96.5931,5,SACHSE 3,SACHSE 3 1,North Central,69
150212,32.6938,-97.3342,5,FORT WORTH 11,FORT WORTH 11 2,North Central,69
110761,30.0807,-95.1224,7,HUFFMAN 4,HUFFMAN 4 1,Coast,69
110349,29.3783,-95.2631,7,ALVIN 4,ALVIN 4 1,Coast,69
110192,29.8757,-95.5803,7,CYPRESS 2,CYPRESS 2 1,Coast,69
120432,29.6132,-98.3282,6,UNIVERSAL CITY 17,UNIVERSAL CITY 17 1,South Central,69
150330,32.633,-97.3406,5,CROWLEY 6,CROWLEY 6 1,North Central,69
110505,30.0217,-95.581,7,TOMBALL 7,TOMBALL 7 1,Coast,69
110322,29.7517,-95.4719,7,BELLAIRE 8,BELLAIRE 8 1,Coast,69
110665,29.477,-95.6349,7,THOMPSONS 2,THOMPSONS 2 1,Coast,69
170386,32.8787,-96.5613,5,ROWLETT 11,ROWLETT 11 1,North Central,69
130094,32.7873,-96.723,5,DALLAS 16,DALLAS 16 1,North Central,69
110689,29.5758,-95.5811,7,STAFFORD 11,STAFFORD 11 1,Coast,69
210158,30.9716,-97.3246,5,LITTLE RIVER ACADEMY 1,LITTLE RIVER ACADEMY 1 1,North Central,69
130159,32.9086,-96.7992,5,ADDISON 7,ADDISON 7 2,North Central,69
210265,31.1751,-97.4549,5,MOODY 4,MOODY 4 1,North Central,69
170393,32.8185,-96.6007,5,MESQUITE 39,MESQUITE 39 1,North Central,69
110617,29.6328,-95.6335,7,SUGAR LAND 12,SUGAR LAND 12 1,Coast,69
111153,29.7065,-95.6638,7,SUGAR LAND 69,SUGAR LAND 69 1,Coast,69
210201,31.6914,-97.3251,5,CHINA SPRING 4,CHINA SPRING 4 1,North Central,69
150133,33.289,-97.3281,5,KRUM 3,KRUM 3 1,North Central,69
210124,31.5882,-97.1098,5,WACO 1,WACO 1 1,North Central,69
110274,29.8745,-95.711,7,KATY 64,KATY 64 2,Coast,69
210272,31.0136,-97.3066,5,LITTLE RIVER ACADEMY 4,LITTLE RIVER ACADEMY 4 1,North Central,69
170110,33.1757,-96.6011,5,MCKINNEY 2,MCKINNEY 2 1,North Central,69
260174,32.7712,-97.0749,5,GRAND PRAIRIE 22,GRAND PRAIRIE 22 2,North Central,69
140193,30.4476,-97.456,6,COUPLAND 1,COUPLAND 1 1,South Central,69
110888,29.6141,-95.4155,7,FRESNO 3,FRESNO 3 2,Coast,69
170336,32.8732,-96.7085,5,GARLAND 22,GARLAND 22 1,North Central,69
130224,32.6187,-96.8524,5,DESOTO 11,DESOTO 11 1,North Central,69
260097,32.2888,-97.1314,5,GRANDVIEW 4,GRANDVIEW 4 1,North Central,69
140265,30.4769,-97.4553,6,COUPLAND 3,COUPLAND 3 1,South Central,69
130108,32.7279,-96.801,5,DALLAS 20,DALLAS 20 1,North Central,69
110971,30.1301,-95.6851,7,PINEHURST 4,PINEHURST 4 2,Coast,69
110999,29.7696,-95.5059,7,BELLAIRE 31,BELLAIRE 31 2,Coast,69
111093,29.429,-94.9051,7,TEXAS CITY 4,TEXAS CITY 4 1,Coast,69
170395,32.8655,-96.6069,5,GARLAND 58,GARLAND 58 1,North Central,69
210213,31.482,-97.2141,5,HEWITT 4,HEWITT 4 1,North Central,69
140310,30.2934,-97.7844,6,AUSTIN 55,AUSTIN 55 1,South Central,69
130089,32.8074,-96.7021,5,MESQUITE 7,MESQUITE 7 1,North Central,69
120236,29.5703,-98.3658,6,UNIVERSAL CITY 6,UNIVERSAL CITY 6 2,South Central,69
130085,32.7205,-96.7061,5,HUTCHINS 1,HUTCHINS 1 1,North Central,69
110546,29.6174,-95.0551,7,SEABROOK 5,SEABROOK 5 1,Coast,69
150248,33.0452,-97.3087,5,JUSTIN 2,JUSTIN 2 2,North Central,69
110323,29.7244,-95.4588,7,BELLAIRE 9,BELLAIRE 9 1,Coast,69
120291,29.8156,-98.3548,6,SPRING BRANCH 1,SPRING BRANCH 1 1,South Central,69
130161,32.8885,-96.8815,5,CARROLLTON 6,CARROLLTON 6 2,North Central,69
170388,32.8533,-96.556,5,ROWLETT 13,ROWLETT 13 1,North Central,69
170266,33.0238,-96.6951,5,PLANO 21,PLANO 21 1,North Central,69
110490,29.0255,-95.4443,7,LAKE JACKSON 2,LAKE JACKSON 2 1,Coast,69
140264,30.6684,-97.4569,6,GRANGER 1,GRANGER 1 1,South Central,69
110627,29.6233,-95.6844,7,SUGAR LAND 21,SUGAR LAND 21 1,Coast,69
170221,33.1026,-96.8497,5,FRISCO 6,FRISCO 6 1,North Central,69
270163,29.8366,-97.8714,6,MARTINDALE 3,MARTINDALE 3 1,South Central,69
110957,30.1922,-95.7127,7,PINEHURST 1,PINEHURST 1 1,Coast,69
110299,30.2369,-95.2675,7,SPLENDORA 2,SPLENDORA 2 1,Coast,69
210203,31.7248,-97.232,5,AQUILLA 2,AQUILLA 2 1,North Central,69
170364,32.8758,-96.691,5,GARLAND 42,GARLAND 42 1,North Central,69
130147,32.6043,-96.8895,5,DESOTO 2,DESOTO 2 1,North Central,69
130241,32.6043,-96.8487,5,DESOTO 24,DESOTO 24 1,North Central,69
110537,29.7016,-95.121,7,DEER PARK 4,DEER PARK 4 1,Coast,69
260089,32.4073,-97.2329,5,ALVARADO 1,ALVARADO 1 2,North Central,69
110908,29.6272,-95.5035,7,STAFFORD 13,STAFFORD 13 1,Coast,69
110219,29.8898,-95.7132,7,KATY 25,KATY 25 1,Coast,69
110288,29.1349,-95.0878,7,HITCHCOCK 1,HITCHCOCK 1 1,Coast,69
170295,32.9213,-96.6889,5,GARLAND 12,GARLAND 12 1,North Central,69
210281,31.1901,-97.4624,5,MOODY 6,MOODY 6 1,North Central,69
111074,30.0767,-95.4464,7,SPRING 33,SPRING 33 1,Coast,69
150235,32.8581,-97.2714,5,NORTH RICHLAND HILLS 8,NORTH RICHLAND HILLS 8 1,North Central,69
130183,32.824,-96.687,5,MESQUITE 22,MESQUITE 22 1,North Central,69
110680,29.5632,-95.5701,7,MISSOURI CITY 6,MISSOURI CITY 6 1,Coast,69
150231,32.8557,-97.2862,5,HALTOM CITY 6,HALTOM CITY 6 1,North Central,69
111083,29.4401,-95.0868,7,DICKINSON 3,DICKINSON 3 2,Coast,69
150339,32.6157,-97.2927,5,KENNEDALE 6,KENNEDALE 6 1,North Central,69
110220,29.8579,-95.712,7,KATY 26,KATY 26 1,Coast,69
170301,32.8918,-96.7256,5,RICHARDSON 17,RICHARDSON 17 2,North Central,69
110637,29.5951,-95.6351,7,SUGAR LAND 30,SUGAR LAND 30 1,Coast,69
120214,29.2529,-98.4276,6,ELMENDORF 3,ELMENDORF 3 1,South Central,69
110280,29.9015,-95.6086,7,CYPRESS 29,CYPRESS 29 1,Coast,69
110433,29.5703,-95.1227,7,WEBSTER 1,WEBSTER 1 2,Coast,69
150280,32.5665,-97.2793,5,BURLESON 8,BURLESON 8 1,North Central,69
170229,33.3613,-96.6815,5,CELINA 4,CELINA 4 1,North Central,69
110320,29.7357,-95.5124,7,BELLAIRE 6,BELLAIRE 6 1,Coast,69
120226,29.5219,-98.4446,6,SAN ANTONIO 1,SAN ANTONIO 1 1,South Central,69
170117,33.184,-96.7391,5,PROSPER 2,PROSPER 2 1,North Central,69
150278,32.5362,-97.2802,5,BURLESON 7,BURLESON 7 2,North Central,69
140269,30.6419,-97.7728,6,CEDAR PARK 24,CEDAR PARK 24 1,South Central,69
170126,33.1736,-96.6797,5,MCKINNEY 8,MCKINNEY 8 2,North Central,69
110631,29.6129,-95.6208,7,SUGAR LAND 25,SUGAR LAND 25 1,Coast,69
130269,32.6126,-96.7438,5,LANCASTER 31,LANCASTER 31 1,North Central,69
150187,32.5362,-97.4784,5,CROWLEY 1,CROWLEY 1 1,North Central,69
150329,32.6384,-97.3722,5,CROWLEY 5,CROWLEY 5 1,North Central,69
210202,31.7562,-97.0602,5,WEST 2,WEST 2 1,North Central,69
120283,29.485,-98.4614,6,SAN ANTONIO 22,SAN ANTONIO 22 1,South Central,69
110218,29.883,-95.7141,7,KATY 24,KATY 24 1,Coast,69
111173,29.703,-95.6407,7,SUGAR LAND 75,SUGAR LAND 75 3,Coast,69
170258,33.0805,-96.7198,5,PLANO 15,PLANO 15 2,North Central,69
110704,29.8024,-95.3188,7,HOUSTON 13,HOUSTON 13 2,Coast,69
110536,29.6967,-95.0959,7,DEER PARK 3,DEER PARK 3 1,Coast,69
110630,29.6077,-95.6327,7,SUGAR LAND 24,SUGAR LAND 24 1,Coast,69
120394,29.5262,-98.3467,6,UNIVERSAL CITY 11,UNIVERSAL CITY 11 1,South Central,69
110436,29.5476,-95.0948,7,WEBSTER 2,WEBSTER 2 1,Coast,69
170135,33.1743,-96.7079,5,PLANO 2,PLANO 2 1,North Central,69
130177,32.8564,-96.7074,5,GARLAND 2,GARLAND 2 1,North Central,69
110307,30.1407,-95.0934,7,HUFFMAN 1,HUFFMAN 1 1,Coast,69
170299,32.9469,-96.705,5,RICHARDSON 16,RICHARDSON 16 2,North Central,69
260074,32.6412,-97.1192,5,ARLINGTON 6,ARLINGTON 6 2,North Central,69
110533,29.7333,-95.0908,7,DEER PARK 2,DEER PARK 2 1,Coast,69
130252,32.5767,-96.7026,5,WILMER 5,WILMER 5 1,North Central,69
110890,29.6201,-95.3119,7,PEARLAND 12,PEARLAND 12 2,Coast,69
110364,30.3178,-95.4587,7,CONROE 9,CONROE 9 1,Coast,69
120234,29.5826,-98.3779,6,UNIVERSAL CITY 5,UNIVERSAL CITY 5 1,South Central,69
110168,29.8642,-95.3097,7,HOUSTON 1,HOUSTON 1 1,Coast,69
110562,29.1307,-95.6308,7,WEST COLUMBIA 1,WEST COLUMBIA 1 2,Coast,69
110684,29.5573,-95.63,7,SUGAR LAND 60,SUGAR LAND 60 1,Coast,69
110300,30.2082,-95.3093,7,PORTER 1,PORTER 1 1,Coast,69
110685,29.5907,-95.629,7,SUGAR LAND 61,SUGAR LAND 61 1,Coast,69
110859,30.4142,-95.6285,7,WILLIS 2,WILLIS 2 2,Coast,69
110670,29.6434,-95.6279,7,SUGAR LAND 51,SUGAR LAND 51 1,Coast,69
111152,29.7419,-95.6312,7,SUGAR LAND 68,SUGAR LAND 68 1,Coast,69
111044,30.014,-95.6326,7,CYPRESS 50,CYPRESS 50 1,Coast,69
170282,32.9778,-96.7127,5,RICHARDSON 8,RICHARDSON 8 2,North Central,69
111023,29.8168,-94.3841,7,WINNIE 1,WINNIE 1 2,Coast,69
130103,32.8077,-96.6902,5,MESQUITE 10,MESQUITE 10 2,North Central,69
170304,32.9682,-96.6901,5,RICHARDSON 19,RICHARDSON 19 1,North Central,69
110629,29.6218,-95.6264,7,SUGAR LAND 23,SUGAR LAND 23 1,Coast,69
120384,29.5446,-98.5275,6,SAN ANTONIO 50,SAN ANTONIO 50 1,South Central,69
150146,32.7586,-97.2467,5,HALTOM CITY 3,HALTOM CITY 3 1,North Central,69
120419,29.6344,-98.3096,6,UNIVERSAL CITY 14,UNIVERSAL CITY 14 2,South Central,69
120290,29.8031,-98.415,6,BULVERDE 1,BULVERDE 1 2,South Central,69
170274,32.9293,-96.7211,5,RICHARDSON 4,RICHARDSON 4 1,North Central,69
120393,29.4922,-98.4171,6,SAN ANTONIO 53,SAN ANTONIO 53 1,South Central,69
130093,32.7025,-96.6831,5,BALCH SPRINGS 8,BALCH SPRINGS 8 1,North Central,69
110863,30.3471,-95.624,7,MONTGOMERY 3,MONTGOMERY 3 1,Coast,69
120294,29.8455,-98.4234,6,SPRING BRANCH 3,SPRING BRANCH 3 1,South Central,69
120497,29.245,-98.4183,6,ELMENDORF 14,ELMENDORF 14 1,South Central,69
170292,33.0086,-96.6817,5,RICHARDSON 15,RICHARDSON 15 2,North Central,69
110209,29.8483,-95.6355,7,KATY 19,KATY 19 1,Coast,69
110286,29.9065,-95.6214,7,CYPRESS 31,CYPRESS 31 1,Coast,69
170124,33.3082,-96.7383,5,CELINA 1,CELINA 1 1,North Central,69
270131,29.7967,-98.2591,6,CANYON LAKE 4,CANYON LAKE 4 1,South Central,69
110531,29.6579,-95.0867,7,LA PORTE 1,LA PORTE 1 1,Coast,69
